Period,Power,Irradiance,Ambient temperature,PV Temperature
02/03/2024 19:00,0.058,0,12.6,0
02/03/2024 19:30,0.058,0,11.9,0
02/03/2024 20:00,0.058,0,11.7,0
02/03/2024 20:30,0.058,0,11.5,0
02/03/2024 21:00,0.058,0,11,0
02/03/2024 21:30,0.058,0,10.2,0
02/03/2024 22:00,0.058,2.1,12.3,0
02/03/2024 22:30,0.058,0.1,12.1,0
02/03/2024 23:00,0.058,0,12.5,0
02/03/2024 23:30,0.058,0.7,13,0
03/03/2024 00:00,0,0,12.7,0
03/03/2024 00:30,0,0,13.2,0
03/03/2024 01:00,0,0,12.9,0
03/03/2024 01:30,0,0,13,0
03/03/2024 02:00,0,0,12.5,0
03/03/2024 02:30,0,0,11.3,0
03/03/2024 03:00,0,1.6,12.3,0
03/03/2024 03:30,0,0,12.3,0
03/03/2024 04:00,0,0,11.4,0
03/03/2024 04:30,0,0,11.2,0
03/03/2024 05:00,0,0.7,11.8,0
03/03/2024 05:30,0,0,10.5,0
03/03/2024 06:00,0,2.2,11.3,0
03/03/2024 06:30,91.763,37.2,11.9,0
03/03/2024 07:00,346.515,141.8,13.8,0
03/03/2024 07:30,747.158,252.9,14.7,0
03/03/2024 08:00,1097.656,312.7,15.3,0
03/03/2024 08:30,828.774,432.9,15.6,0
03/03/2024 09:00,517.012,224.3,15.9,0
03/03/2024 09:30,253.811,582.4,17.7,0
03/03/2024 10:00,227.907,655.5,18,0
03/03/2024 10:30,186.449,752.2,18.8,0
03/03/2024 11:00,183.886,328.5,19.6,0
03/03/2024 11:30,298.608,104.7,18.1,0
03/03/2024 12:00,96.445,26.7,16.8,0
03/03/2024 12:30,106.164,98.1,13.7,0
03/03/2024 13:00,777.391,276.7,15,0
03/03/2024 13:30,697.121,283.4,15.7,0
03/03/2024 14:00,1259.456,417.7,17.6,0
03/03/2024 14:30,913.664,353,17.5,0
03/03/2024 15:00,1175.225,385.8,17.6,0
03/03/2024 15:30,765.118,262.5,17.6,0
03/03/2024 16:00,705.727,219.2,17.5,0
03/03/2024 16:30,428.548,149.7,17.3,0
03/03/2024 17:00,305.914,109.2,17,0
03/03/2024 17:30,59.972,22.5,16.3,0
03/03/2024 18:00,0.026,0,14.4,0
03/03/2024 18:30,0.026,0,13.9,0
03/03/2024 19:00,0.026,0,13,0
03/03/2024 19:30,0.026,0.3,12.7,0
03/03/2024 20:00,0.026,0,12.1,0
03/03/2024 20:30,0.026,0,11.7,0
03/03/2024 21:00,0.026,0,11.2,0
03/03/2024 21:30,0.026,0,11,0
03/03/2024 22:00,0.026,0,11,0
03/03/2024 22:30,0.026,0,11,0
03/03/2024 23:00,0.026,0,10.2,0
03/03/2024 23:30,0.026,0,9.6,0
04/03/2024 00:00,0,0,9.4,0
04/03/2024 00:30,0,0.3,9,0
04/03/2024 01:00,0,0.2,8.4,0
04/03/2024 01:30,0,0,7.8,0
04/03/2024 02:00,0,0.3,8.4,0
04/03/2024 02:30,0,1.7,10.3,0
04/03/2024 03:00,0,0,9.4,0
04/03/2024 03:30,0,0.7,8.9,0
04/03/2024 04:00,0,0,8.9,0
04/03/2024 04:30,0,0,7.5,0
04/03/2024 05:00,0,0,8.4,0
04/03/2024 05:30,0,0,7.7,0
04/03/2024 06:00,0,0.9,7.3,0
04/03/2024 06:30,54.313,25.8,7.8,0
04/03/2024 07:00,242.593,91.7,8.3,0
04/03/2024 07:30,686.644,204.2,11.8,0
04/03/2024 08:00,1148.112,313.4,12.9,0
04/03/2024 08:30,1633.241,421.5,14.1,0
04/03/2024 09:00,1778.952,512.8,16.1,0
04/03/2024 09:30,1497.053,590.3,17.6,0
04/03/2024 10:00,1370.156,656.4,18.3,0
04/03/2024 10:30,1116.335,734.5,19.3,0
04/03/2024 11:00,911.744,802.7,19.1,0
04/03/2024 11:30,324.81,136.4,17.8,0
04/03/2024 12:00,391.129,815.1,19.3,0
04/03/2024 12:30,391.156,753.9,19.4,0
04/03/2024 13:00,391.12,745.9,19.3,0
04/03/2024 13:30,494.755,720.2,18.8,0
04/03/2024 14:00,795.161,706.8,18.8,0
04/03/2024 14:30,676.36,269.6,18.7,0
04/03/2024 15:00,1102.926,385.7,18.2,0
04/03/2024 15:30,788.583,345.2,18.3,0
04/03/2024 16:00,342.164,131.9,17.6,0
04/03/2024 16:30,154.123,57.4,17.1,0
04/03/2024 17:00,128.42,54.5,17,0
04/03/2024 17:30,32.023,12.6,16.1,0
04/03/2024 18:00,0.042,0,15.8,0
04/03/2024 18:30,0.042,1.2,15.3,0
04/03/2024 19:00,0.042,0,15.1,0
04/03/2024 19:30,0.042,0,13.5,0
04/03/2024 20:00,0.042,0,12.9,0
04/03/2024 20:30,0.042,0.9,12.1,0
04/03/2024 21:00,0.042,0,10.9,0
04/03/2024 21:30,0.042,1.5,10.3,0
04/03/2024 22:00,0.042,0,9.9,0
04/03/2024 22:30,0.042,0.1,10.2,0
04/03/2024 23:00,0.042,0,10,0
04/03/2024 23:30,0.042,0,9.4,0
05/03/2024 00:00,0,4.4,9.8,0
05/03/2024 00:30,0,0,8.5,0
05/03/2024 01:00,0,0,8.1,0
05/03/2024 01:30,0,0,7.7,0
05/03/2024 02:00,0,0,7.1,0
05/03/2024 02:30,0,0,6.8,0
05/03/2024 03:00,0,0,6.8,0
05/03/2024 03:30,0,0,5.9,0
05/03/2024 04:00,0,1,6.2,0
05/03/2024 04:30,0,0.7,6.4,0
05/03/2024 05:00,0,0,5.6,0
05/03/2024 05:30,0,0.3,5.4,0
05/03/2024 06:00,1.107,0.1,4.9,0
05/03/2024 06:30,56.437,35.6,6.1,0
05/03/2024 07:00,194.054,88.8,7.8,0
05/03/2024 07:30,415.768,204.6,9.9,0
05/03/2024 08:00,766.347,333.6,12.1,0
05/03/2024 08:30,1052.026,437.3,14.8,0
05/03/2024 09:00,1077.479,529.2,17.7,0
05/03/2024 09:30,940.178,623.7,17.4,0
05/03/2024 10:00,580.173,700.8,17.8,0
05/03/2024 10:30,455.861,776,18.2,0
05/03/2024 11:00,354.881,870,18.2,0
05/03/2024 11:30,292.707,867.3,18.6,0
05/03/2024 12:00,305.648,898.2,18.4,0
05/03/2024 12:30,300.43,834.5,18.4,0
05/03/2024 13:00,341.904,800.2,18.7,0
05/03/2024 13:30,378.156,786.8,18.5,0
05/03/2024 14:00,465.78,367.2,18.3,0
05/03/2024 14:30,526.942,412,18.4,0
05/03/2024 15:00,611.275,504.7,18,0
05/03/2024 15:30,1006.524,401.9,17.9,0
05/03/2024 16:00,687.105,282.2,17.7,0
05/03/2024 16:30,350.174,156.6,17.1,0
05/03/2024 17:00,174.88,77,16.7,0
05/03/2024 17:30,36.978,14.3,15.9,0
05/03/2024 18:00,0.043,0,14.6,0
05/03/2024 18:30,0.043,0,14.8,0
05/03/2024 19:00,0.043,0,14.9,0
05/03/2024 19:30,0.043,0,14.6,0
05/03/2024 20:00,0.043,1.4,15,0
05/03/2024 20:30,0.043,0,15,0
05/03/2024 21:00,0.043,0,14.5,0
05/03/2024 21:30,0.043,0,15.3,0
05/03/2024 22:00,0.043,0,14.4,0
05/03/2024 22:30,0.043,2.2,15.5,0
05/03/2024 23:00,0.043,0,15.1,0
05/03/2024 23:30,0.043,0,13.9,0
06/03/2024 00:00,0,0,13.6,0
06/03/2024 00:30,0,0.5,14.3,0
06/03/2024 01:00,0,0.2,15,0
06/03/2024 01:30,0,0,14.8,0
06/03/2024 02:00,0,0,13.7,0
06/03/2024 02:30,0,1.5,15.3,0
06/03/2024 03:00,0,0,15.4,0
06/03/2024 03:30,0,0,14.7,0
06/03/2024 04:00,0,1.6,14.6,0
06/03/2024 04:30,0,0,13.4,0
06/03/2024 05:00,0,0,12.7,0
06/03/2024 05:30,0,0,11.9,0
06/03/2024 06:00,1.574,1.3,12.6,0
06/03/2024 06:30,51.888,24.6,10.3,0
06/03/2024 07:00,210.754,135.2,12,0
06/03/2024 07:30,427.195,243,13.8,0
06/03/2024 08:00,784.126,353.3,15.6,0
06/03/2024 08:30,1073.522,447.5,16.1,0
06/03/2024 09:00,1315.919,539.5,17.6,0
06/03/2024 09:30,1647.408,668.8,17.7,0
06/03/2024 10:00,724.417,283.8,18.1,0
06/03/2024 10:30,582.727,746.2,17.9,0
06/03/2024 11:00,766.584,787.6,18.6,0
06/03/2024 11:30,1743.013,795.4,18.7,0
06/03/2024 12:00,986.73,552,18.8,0
06/03/2024 12:30,321.938,118.4,17.3,0
06/03/2024 13:00,331.489,243,13,0
06/03/2024 13:30,429.871,851,16.6,0
06/03/2024 14:00,396.171,149.1,16.3,0
06/03/2024 14:30,453.173,653.8,17.6,0
06/03/2024 15:00,233.666,99.2,18.7,0
06/03/2024 15:30,312.105,126,18.1,0
06/03/2024 16:00,798.878,333.4,18.1,0
06/03/2024 16:30,490.869,228.4,18,0
06/03/2024 17:00,200.157,102.1,17.1,0
06/03/2024 17:30,37.426,15.9,16,0
06/03/2024 18:00,0.194,0,15.2,0
06/03/2024 18:30,0.194,0,15,0
06/03/2024 19:00,0.194,0,12.8,0
06/03/2024 19:30,0.194,0.4,12.8,0
06/03/2024 20:00,0.194,0,11.8,0
06/03/2024 20:30,0.194,3.9,12.8,0
06/03/2024 21:00,0.194,0,11.6,0
06/03/2024 21:30,0.194,2.9,11.1,0
06/03/2024 22:00,0.194,0,10.9,0
06/03/2024 22:30,0.194,0,11.8,0
06/03/2024 23:00,0.194,0.5,11.7,0
06/03/2024 23:30,0.194,0,10.2,0
07/03/2024 00:00,0,1.1,11.1,0
07/03/2024 00:30,0,0,11.6,0
07/03/2024 01:00,0,0,10.9,0
07/03/2024 01:30,0,0,9.9,0
07/03/2024 02:00,0,0,10.6,0
07/03/2024 02:30,0,0,10.6,0
07/03/2024 03:00,0,0,10.6,0
07/03/2024 03:30,0,0.3,11,0
07/03/2024 04:00,0,0,10.8,0
07/03/2024 04:30,0,0.6,9.6,0
07/03/2024 05:00,0,0,9.3,0
07/03/2024 05:30,0,0,7.2,0
07/03/2024 06:00,2.623,3.3,8,0
07/03/2024 06:30,74.082,47.1,9.3,0
07/03/2024 07:00,246.02,148.7,11.6,0
07/03/2024 07:30,320.263,132.1,11.8,0
07/03/2024 08:00,454.969,182.1,12.5,0
07/03/2024 08:30,1243.611,513.6,14,0
07/03/2024 09:00,1340.964,552,16,0
07/03/2024 09:30,1337.886,682,16.5,0
07/03/2024 10:00,777.073,763.8,16.8,0
07/03/2024 10:30,722.662,734,18.4,0
07/03/2024 11:00,792.595,828.7,19.5,0
07/03/2024 11:30,613.872,969.3,18.5,0
07/03/2024 12:00,277.658,110,19.1,0
07/03/2024 12:30,406.695,313.8,18.6,0
07/03/2024 13:00,290.102,790.6,19.3,0
07/03/2024 13:30,316.044,715.5,19.3,0
07/03/2024 14:00,295.289,656.1,20.2,0
07/03/2024 14:30,318.584,674.3,20.1,0
07/03/2024 15:00,468.843,518.2,19.8,0
07/03/2024 15:30,390.217,144.6,19.3,0
07/03/2024 16:00,286.31,114,18.1,0
07/03/2024 16:30,377.569,181.4,18.2,0
07/03/2024 17:00,174.966,89.1,17.1,0
07/03/2024 17:30,44.773,18.3,16.2,0
07/03/2024 18:00,0.185,0,15.6,0
07/03/2024 18:30,0.185,0,14.5,0
07/03/2024 19:00,0.185,0,14.5,0
07/03/2024 19:30,0.185,0,13.2,0
07/03/2024 20:00,0.185,1.5,13.7,0
07/03/2024 20:30,0.185,1.2,12.9,0
07/03/2024 21:00,0.185,0,12.5,0
07/03/2024 21:30,0.185,0,11.2,0
07/03/2024 22:00,0.185,2.4,12,0
07/03/2024 22:30,0.185,0,12.2,0
07/03/2024 23:00,0.185,0,11.3,0
07/03/2024 23:30,0.185,0,9.1,0
08/03/2024 00:00,0,0,10.1,0
08/03/2024 00:30,0,0,8.3,0
08/03/2024 01:00,0,0,9.2,0
08/03/2024 01:30,0,0,8.7,0
08/03/2024 02:00,0,0.5,9.2,0
08/03/2024 02:30,0,0,7.7,0
08/03/2024 03:00,0,0,8.7,0
08/03/2024 03:30,0,0,7.6,0
08/03/2024 04:00,0,0,7,0
08/03/2024 04:30,0,1.8,7.9,0
08/03/2024 05:00,0,1,8,0
08/03/2024 05:30,0,0,6.6,0
08/03/2024 06:00,3.664,1.8,7.3,0
08/03/2024 06:30,73.494,58.3,6.4,0
08/03/2024 07:00,234.834,161.6,8.6,0
08/03/2024 07:30,464.915,254,12.2,0
08/03/2024 08:00,828.957,358,13.8,0
08/03/2024 08:30,1110.898,456.3,15.4,0
08/03/2024 09:00,1051.479,544.6,17,0
08/03/2024 09:30,730.006,616.4,17.5,0
08/03/2024 10:00,565.545,221.7,17.1,0
08/03/2024 10:30,619.001,759.7,18.1,0
08/03/2024 11:00,440.258,785.6,18,0
08/03/2024 11:30,403.988,811.6,18.4,0
08/03/2024 12:00,512.798,828.7,18.7,0
08/03/2024 12:30,743.326,805.7,18.5,0
08/03/2024 13:00,857.301,603,18,0
08/03/2024 13:30,378.195,134.1,17.3,0
08/03/2024 14:00,251.212,97.5,16.8,0
08/03/2024 14:30,369.454,157.4,17.1,0
08/03/2024 15:00,328.046,124.4,16.9,0
08/03/2024 15:30,658.62,251.7,17.5,0
08/03/2024 16:00,101.912,42.7,16.4,0
08/03/2024 16:30,33.584,13.9,16.4,0
08/03/2024 17:00,20.298,6.8,15.5,0
08/03/2024 17:30,0.851,0.1,14.4,0
08/03/2024 18:00,0,0,11.1,0
08/03/2024 18:30,0,0,11,0
08/03/2024 19:00,0,4.1,10.7,0
08/03/2024 19:30,0,0,11.4,0
08/03/2024 20:00,0,0,11.8,0
08/03/2024 20:30,0,0,11.7,0
08/03/2024 21:00,0,0,10.9,0
08/03/2024 21:30,0,0,9.9,0
08/03/2024 22:00,0,0,10.7,0
08/03/2024 22:30,0,0.9,9.8,0
08/03/2024 23:00,0,0,8.4,0
08/03/2024 23:30,0,0.5,9.1,0
09/03/2024 00:00,0,0,8.3,0
09/03/2024 00:30,0,0,7.4,0
09/03/2024 01:00,0,0.6,7.4,0
09/03/2024 01:30,0,0,6.5,0
09/03/2024 02:00,0,0,6.9,0
09/03/2024 02:30,0,1.2,6.5,0
09/03/2024 03:00,0,0,6.1,0
09/03/2024 03:30,0,1,6.9,0
09/03/2024 04:00,0,0,5.2,0
09/03/2024 04:30,0,0,5.4,0
09/03/2024 05:00,0,0,5.1,0
09/03/2024 05:30,0,2.8,5.8,0
09/03/2024 06:00,3.683,5.5,5.7,0
09/03/2024 06:30,75.439,44,6,0
09/03/2024 07:00,286.584,154.2,6.8,0
09/03/2024 07:30,489.419,267.5,9.6,0
09/03/2024 08:00,848.49,367.8,11,0
09/03/2024 08:30,764.073,471.4,13.1,0
09/03/2024 09:00,621.62,561.6,15.5,0
09/03/2024 09:30,515.427,644.2,16.9,0
09/03/2024 10:00,334.117,710.1,17.7,0
09/03/2024 10:30,269.329,762.3,18.4,0
09/03/2024 11:00,259.012,808.2,18.6,0
09/03/2024 11:30,217.592,848,19.5,0
09/03/2024 12:00,217.568,449.8,19.2,0
09/03/2024 12:30,277.143,300.5,18.3,0
09/03/2024 13:00,227.924,275.3,18.4,0
09/03/2024 13:30,227.976,306.5,19.2,0
09/03/2024 14:00,238.309,424.1,18.9,0
09/03/2024 14:30,424.782,426.9,19.6,0
09/03/2024 15:00,476.535,183.7,18.5,0
09/03/2024 15:30,449.246,175.1,18.2,0
09/03/2024 16:00,241.233,94.9,18,0
09/03/2024 16:30,235.413,92.2,17.3,0
09/03/2024 17:00,161.37,65.7,16.6,0
09/03/2024 17:30,43.603,18.5,15.9,0
09/03/2024 18:00,0.419,0,14.4,0
09/03/2024 18:30,0.419,0,12.5,0
09/03/2024 19:00,0.419,0,13.8,0
09/03/2024 19:30,0.419,0,12.6,0
09/03/2024 20:00,0.419,0,11.7,0
09/03/2024 20:30,0.419,0,11.5,0
09/03/2024 21:00,0.419,0,10.3,0
09/03/2024 21:30,0.419,1.3,11,0
09/03/2024 22:00,0.419,0,9.7,0
09/03/2024 22:30,0.419,0,9.7,0
09/03/2024 23:00,0.419,0.1,10.2,0
09/03/2024 23:30,0.419,0,10.2,0
10/03/2024 00:00,0,0,10.4,0
10/03/2024 00:30,0,1.6,9.8,0
10/03/2024 01:00,0,1.8,9.5,0
10/03/2024 01:30,0,1.8,9.6,0
10/03/2024 02:00,0,1.6,9.6,0
10/03/2024 02:30,0,0,9.1,0
10/03/2024 03:00,0,0.6,9,0
10/03/2024 03:30,0,1.9,9,0
10/03/2024 04:00,0,0,8.8,0
10/03/2024 04:30,0,0.3,9.2,0
10/03/2024 05:00,0,0,8,0
10/03/2024 05:30,0,1.4,7.6,0
10/03/2024 06:00,3.718,3.7,7.5,0
10/03/2024 06:30,89.655,38,6.2,0
10/03/2024 07:00,265.176,127.3,7.4,0
10/03/2024 07:30,442.256,201.9,9.1,0
10/03/2024 08:00,677.757,281.5,10.9,0
10/03/2024 08:30,516.273,203.3,11.8,0
10/03/2024 09:00,603.419,278.4,13.2,0
10/03/2024 09:30,609.563,238.1,15.1,0
10/03/2024 10:00,808.828,317.5,15.2,0
10/03/2024 10:30,947.915,508.5,16.1,0
10/03/2024 11:00,934.951,623.1,16.7,0
10/03/2024 11:30,745.905,707.9,16.7,0
10/03/2024 12:00,497.27,746.6,17.6,0
10/03/2024 12:30,406.593,902.1,18.4,0
10/03/2024 13:00,650.073,507.2,17.8,0
10/03/2024 13:30,751.078,336.3,17.7,0
10/03/2024 14:00,1727.484,881.3,17.9,0
10/03/2024 14:30,803.66,315.7,17.5,0
10/03/2024 15:00,1015.771,385,16.8,0
10/03/2024 15:30,1017.446,416.7,17.4,0
10/03/2024 16:00,483.824,197.1,17.1,0
10/03/2024 16:30,246.542,105.1,16.6,0
10/03/2024 17:00,224.922,108.6,16.3,0
10/03/2024 17:30,43.334,17.5,15.1,0
10/03/2024 18:00,0.184,0,13.5,0
10/03/2024 18:30,0.184,0,12.3,0
10/03/2024 19:00,0.184,0,10.5,0
10/03/2024 19:30,0.184,0,9.5,0
10/03/2024 20:00,0.184,0,10,0
10/03/2024 20:30,0.184,0,7.6,0
10/03/2024 21:00,0.184,0,7.8,0
10/03/2024 21:30,0.184,0,8.6,0
10/03/2024 22:00,0.184,0,7.9,0
10/03/2024 22:30,0.184,0,6.8,0
10/03/2024 23:00,0.184,0,6.3,0
10/03/2024 23:30,0.184,0,6,0
11/03/2024 00:00,0,1,8.3,0
11/03/2024 00:30,0,0.3,6.9,0
11/03/2024 01:00,0,1,6.6,0
11/03/2024 01:30,0,1.7,7.6,0
11/03/2024 02:00,0,0,7.4,0
11/03/2024 02:30,0,1.5,6.8,0
11/03/2024 03:00,0,0,6.4,0
11/03/2024 03:30,0,0,6.2,0
11/03/2024 04:00,0,0,5.6,0
11/03/2024 04:30,0,0,6.5,0
11/03/2024 05:00,0,0.8,6.1,0
11/03/2024 05:30,0,0,4.2,0
11/03/2024 06:00,9.395,5.1,4.3,0
11/03/2024 06:30,90.147,76.7,5,0
11/03/2024 07:00,268.292,183.8,6.8,0
11/03/2024 07:30,527.461,267.6,12.1,0
11/03/2024 08:00,905.836,368,12.5,0
11/03/2024 08:30,1190.51,481.9,14.4,0
11/03/2024 09:00,1230.33,578.9,15.5,0
11/03/2024 09:30,1098.235,655.7,17.1,0
11/03/2024 10:00,1017.958,721.3,17.8,0
11/03/2024 10:30,802.972,766.2,18.9,0
11/03/2024 11:00,665.725,803.6,19.1,0
11/03/2024 11:30,556.952,825.9,19.8,0
11/03/2024 12:00,499.93,814.3,19.9,0
11/03/2024 12:30,453.313,803.1,19.8,0
11/03/2024 13:00,453.344,783.7,20.9,0
11/03/2024 13:30,453.337,731.1,19.5,0
11/03/2024 14:00,650.151,672.1,19.5,0
11/03/2024 14:30,745.989,604.9,19.7,0
11/03/2024 15:00,1072.318,516.5,19.3,0
11/03/2024 15:30,1082.647,422.1,18.7,0
11/03/2024 16:00,793.096,318.5,18.4,0
11/03/2024 16:30,444.272,209.5,18.2,0
11/03/2024 17:00,208.205,106.4,17.1,0
11/03/2024 17:30,61.356,27,15.7,0
11/03/2024 18:00,1.022,0,14.6,0
11/03/2024 18:30,1.022,0,13.4,0
11/03/2024 19:00,1.022,0,12.4,0
11/03/2024 19:30,1.022,0.2,12.8,0
11/03/2024 20:00,1.022,1.1,12.3,0
11/03/2024 20:30,1.022,0,11.9,0
11/03/2024 21:00,1.022,0,9.7,0
11/03/2024 21:30,1.022,0,9.1,0
11/03/2024 22:00,1.022,0,7.8,0
11/03/2024 22:30,1.022,0,7,0
11/03/2024 23:00,1.022,0,6.9,0
11/03/2024 23:30,1.022,0.8,7.4,0
12/03/2024 00:00,0,0,7.3,0
12/03/2024 00:30,0,0.9,6.9,0
12/03/2024 01:00,0,0,6.6,0
12/03/2024 01:30,0,1.9,6.9,0
12/03/2024 02:00,0,0.7,6.9,0
12/03/2024 02:30,0,0,6.8,0
12/03/2024 03:00,0,0,5.6,0
12/03/2024 03:30,0,0,5.5,0
12/03/2024 04:00,0,0.1,5.6,0
12/03/2024 04:30,0,0,5.3,0
12/03/2024 05:00,0,0,4.6,0
12/03/2024 05:30,0,0,4.8,0
12/03/2024 06:00,10.227,5.6,5.1,0
12/03/2024 06:30,102.634,88.1,6,0
12/03/2024 07:00,276.6,219.3,7.4,0
12/03/2024 07:30,534.132,251.8,9.2,0
12/03/2024 08:00,900.256,356.6,10.8,0
12/03/2024 08:30,1170.442,474.4,12.7,0
12/03/2024 09:00,1155.168,570.7,14.6,0
12/03/2024 09:30,999.752,648.7,17.3,0
12/03/2024 10:00,865.055,716.9,18,0
12/03/2024 10:30,668.271,766.3,18.2,0
12/03/2024 11:00,543.944,802.6,18.8,0
12/03/2024 11:30,492.141,829.8,19.3,0
12/03/2024 12:00,479.179,830.2,19.1,0
12/03/2024 12:30,473.993,815.6,19.4,0
12/03/2024 13:00,525.804,788.1,19.3,0
12/03/2024 13:30,489.529,740.7,19.2,0
12/03/2024 14:00,585.368,685.7,19.5,0
12/03/2024 14:30,922.095,612.5,19.7,0
12/03/2024 15:00,1090.438,527.2,19.2,0
12/03/2024 15:30,1107.607,432.7,19,0
12/03/2024 16:00,819.525,329.9,18.5,0
12/03/2024 16:30,467.645,223.7,17.9,0
12/03/2024 17:00,176.382,96,17.1,0
12/03/2024 17:30,49.236,19.9,15.8,0
12/03/2024 18:00,1.184,0,14.1,0
12/03/2024 18:30,1.184,0,12.8,0
12/03/2024 19:00,1.184,0,12.7,0
12/03/2024 19:30,1.184,0,12.6,0
12/03/2024 20:00,1.184,0,12.8,0
12/03/2024 20:30,1.184,0,12.1,0
12/03/2024 21:00,1.184,0,11.6,0
12/03/2024 21:30,1.184,0,9.5,0
12/03/2024 22:00,1.184,0,8.6,0
12/03/2024 22:30,1.184,0,8.2,0
12/03/2024 23:00,1.184,0,7.3,0
12/03/2024 23:30,1.184,0.7,7.3,0
13/03/2024 00:00,0,0,7.3,0
13/03/2024 00:30,0,0,6.8,0
13/03/2024 01:00,0,0,6,0
13/03/2024 01:30,0,0,5.8,0
13/03/2024 02:00,0,0,5.9,0
13/03/2024 02:30,0,0,6,0
13/03/2024 03:00,0,0,5.8,0
13/03/2024 03:30,0,0,6.1,0
13/03/2024 04:00,0,0,6.2,0
13/03/2024 04:30,0,0,5.9,0
13/03/2024 05:00,0,0,6.2,0
13/03/2024 05:30,0,0,6.1,0
13/03/2024 06:00,6.185,3.4,6,0
13/03/2024 06:30,118.22,51.5,6.5,0
13/03/2024 07:00,201.178,99.8,9.2,0
13/03/2024 07:30,610.043,257.3,8.9,0
13/03/2024 08:00,424.736,176.4,11.8,0
13/03/2024 08:30,780.923,335.2,17.8,0
13/03/2024 09:00,858.342,358.7,19.1,0
13/03/2024 09:30,1295.007,727.1,19.1,0
13/03/2024 10:00,1212.126,597.3,19.4,0
13/03/2024 10:30,1178.435,716.7,19.5,0
13/03/2024 11:00,1023.017,653.9,19.8,0
13/03/2024 11:30,1023.024,946.6,20.4,0
13/03/2024 12:00,857.256,867.4,19.4,0
13/03/2024 12:30,857.283,825.7,20.4,0
13/03/2024 13:00,857.26,805.7,20.9,0
13/03/2024 13:30,857.251,800.9,19.9,0
13/03/2024 14:00,1056.674,462.3,20,0
13/03/2024 14:30,1056.683,503.1,19.9,0
13/03/2024 15:00,848.444,332.1,19.6,0
13/03/2024 15:30,1056.684,501.9,19.5,0
13/03/2024 16:00,480.507,192.2,19,0
13/03/2024 16:30,456.648,208.3,19.2,0
13/03/2024 17:00,134.123,53.8,18.8,0
13/03/2024 17:30,44.897,17.5,17,0
13/03/2024 18:00,0.491,0,15.6,0
13/03/2024 18:30,0.491,0,14.9,0
13/03/2024 19:00,0.491,0,14.3,0
13/03/2024 19:30,0.491,0,14.7,0
13/03/2024 20:00,0.491,0,13.4,0
13/03/2024 20:30,0.491,1.4,12.3,0
13/03/2024 21:00,0.491,0,12.6,0
13/03/2024 21:30,0.491,0,12.8,0
13/03/2024 22:00,0.491,0,13.1,0
13/03/2024 22:30,0.491,0,13.3,0
13/03/2024 23:00,0.491,0,12.8,0
13/03/2024 23:30,0.491,0,12.9,0
14/03/2024 00:00,0,1.3,13.2,0
14/03/2024 00:30,0,0,13.5,0
14/03/2024 01:00,0,0,13.3,0
14/03/2024 01:30,0,0,13.1,0
14/03/2024 02:00,0,0,13,0
14/03/2024 02:30,0,0,12.8,0
14/03/2024 03:00,0,0,12.2,0
14/03/2024 03:30,0,0,11.5,0
14/03/2024 04:00,0,0.8,12.3,0
14/03/2024 04:30,0,0,11.6,0
14/03/2024 05:00,0,0,11.9,0
14/03/2024 05:30,0,0,11.8,0
14/03/2024 06:00,13.502,5.6,12,0
14/03/2024 06:30,108.906,79.9,12.1,0
14/03/2024 07:00,289.421,183.9,13.4,0
14/03/2024 07:30,557.259,284.9,15.5,0
14/03/2024 08:00,919.942,388.4,16.5,0
14/03/2024 08:30,1169.663,482,17.5,0
14/03/2024 09:00,930.294,577.8,18.2,0
14/03/2024 09:30,800.264,665.6,18.5,0
14/03/2024 10:00,678.531,732.9,19,0
14/03/2024 10:30,520.531,792.7,20,0
14/03/2024 11:00,440.242,874.7,20.7,0
14/03/2024 11:30,634.624,837.7,20.2,0
14/03/2024 12:00,766.576,830.4,20,0
14/03/2024 12:30,678.508,828.4,20.6,0
14/03/2024 13:00,735.514,787.3,20,0
14/03/2024 13:30,549.01,748.9,20.3,0
14/03/2024 14:00,805.4,681.7,19.6,0
14/03/2024 14:30,1118.79,645.5,19.4,0
14/03/2024 15:00,463.831,177.9,18.6,0
14/03/2024 15:30,417.959,167.9,18.1,0
14/03/2024 16:00,176.394,68.8,17.4,0
14/03/2024 16:30,642.325,289.8,18.7,0
14/03/2024 17:00,126.187,61.5,18.5,0
14/03/2024 17:30,63.01,24.3,17,0
14/03/2024 18:00,1.761,0,16.7,0
14/03/2024 18:30,1.761,0,15.3,0
14/03/2024 19:00,1.761,0,14.8,0
14/03/2024 19:30,1.761,0,14.2,0
14/03/2024 20:00,1.761,0,12.9,0
14/03/2024 20:30,1.761,0,11.2,0
14/03/2024 21:00,1.761,0.3,11.9,0
14/03/2024 21:30,1.761,1.3,12.1,0
14/03/2024 22:00,1.761,0.5,11.6,0
14/03/2024 22:30,1.761,1.6,11.3,0
14/03/2024 23:00,1.761,0,10.8,0
14/03/2024 23:30,1.761,0.1,11,0
15/03/2024 00:00,0,0,9.6,0
15/03/2024 00:30,0,0,9.8,0
15/03/2024 01:00,0,0,8.1,0
15/03/2024 01:30,0,1.1,9.4,0
15/03/2024 02:00,0,0.3,10.6,0
15/03/2024 02:30,0,0,9.9,0
15/03/2024 03:00,0,0,9.3,0
15/03/2024 03:30,0,1.3,10.1,0
15/03/2024 04:00,0,0,10.7,0
15/03/2024 04:30,0,0.7,11.3,0
